country,location_name,dominant_D_1990,dominant_label_1990,clean_domain_archetype_weight_D1_1990,clean_domain_archetype_weight_D2_1990,clean_domain_archetype_weight_D3_1990,clean_domain_archetype_weight_D4_1990,clean_domain_archetype_weight_D5_1990,clean_domain_archetype_weight_D6_1990,dominant_D_2000,dominant_label_2000,clean_domain_archetype_weight_D1_2000,clean_domain_archetype_weight_D2_2000,clean_domain_archetype_weight_D3_2000,clean_domain_archetype_weight_D4_2000,clean_domain_archetype_weight_D5_2000,clean_domain_archetype_weight_D6_2000,dominant_D_2010,dominant_label_2010,clean_domain_archetype_weight_D1_2010,clean_domain_archetype_weight_D2_2010,clean_domain_archetype_weight_D3_2010,clean_domain_archetype_weight_D4_2010,clean_domain_archetype_weight_D5_2010,clean_domain_archetype_weight_D6_2010,dominant_D_2023,dominant_label_2023,clean_domain_archetype_weight_D1_2023,clean_domain_archetype_weight_D2_2023,clean_domain_archetype_weight_D3_2023,clean_domain_archetype_weight_D4_2023,clean_domain_archetype_weight_D5_2023,clean_domain_archetype_weight_D6_2023,clean_domain_archetype_weight_D1_delta_2023_1990,clean_domain_archetype_weight_D2_delta_2023_1990,clean_domain_archetype_weight_D3_delta_2023_1990,clean_domain_archetype_weight_D4_delta_2023_1990,clean_domain_archetype_weight_D5_delta_2023_1990,clean_domain_archetype_weight_D6_delta_2023_1990,trajectory_raw,lri_incidence_rate_u5_1990,lri_incidence_rate_age70p_1990,lri_incidence_rate_all_age_1990,lri_incidence_rate_5_69_1990,lri_incidence_rate_u5_2023,lri_incidence_rate_age70p_2023,lri_incidence_rate_all_age_2023,lri_incidence_rate_5_69_2023,u5_percent_decline,age70p_percent_decline,all_age_percent_decline,5_69_percent_decline,clean_domain_trajectory_cluster
ERI,Eritrea,D2,Low-SDI high-PM dry domain,0.09273268847008165,0.7906289707795271,0.0,0.0,0.0,0.11663834075039131,D2,Low-SDI high-PM dry domain,0.16453789293115373,0.6264137092081905,0.0,0.09693162037035231,0.0,0.11211677749030348,D2,Low-SDI high-PM dry domain,0.1802069667728152,0.5923780798245387,0.0,0.0935980196459974,0.0,0.13381693375664866,D2,Low-SDI high-PM dry domain,0.0979773911382071,0.6022964150816815,0.0,0.16303076007877149,0.0,0.13669543370133985,0.005244702668125448,-0.18833255569784557,0.0,0.16303076007877149,0.0,0.02005709295094854,2,33569.64028699269,46943.90375927658,11194.06465619299,3293.182319127004,13199.150945042831,36988.78176676551,5804.498602698651,3235.6819797126795,60.68128573258159,21.20642127156679,48.146640376180265,1.7460417870082408,3
ETH,Ethiopia,D1,Low-SDI household-energy domain,0.4486957725478638,0.4165379473125786,0.0,0.0,0.0,0.13476628013955755,D2,Low-SDI high-PM dry domain,0.39343435899348117,0.45584116843457717,0.0,0.0,0.0,0.15072447257194158,D1,Low-SDI household-energy domain,0.4721204780278778,0.3606043840293404,0.05668155478892566,0.0,0.0,0.1105935831538563,D1,Low-SDI household-energy domain,0.40227950743980845,0.30938932228616767,0.017551510269239054,0.10729795526585612,0.0,0.16348170473892876,-0.046416265108055355,-0.10714862502641093,0.017551510269239054,0.10729795526585612,0.0,0.02871542459937121,2,31193.8641625315,42581.95501254156,10265.56098542875,3975.772813343587,8832.14604735234,32047.87846569777,4003.04031806098,2348.435297213549,71.68627137268531,24.73835817012445,61.00514795301477,40.931350772064434,3
KEN,Kenya,D1,Low-SDI household-energy domain,0.5716325825120497,0.2261786167322078,0.0,0.0,0.015483848405855377,0.1867049523498871,D1,Low-SDI household-energy domain,0.3769075087936641,0.3504940175694489,0.0,0.06453517075980783,0.0,0.20806330287707922,D1,Low-SDI household-energy domain,0.4954585815968098,0.1869591820506963,0.0,0.1678499880990325,0.0,0.14973224825346157,D1,Low-SDI household-energy domain,0.41219803895432694,0.12566448986099782,0.0,0.28006581987581447,0.0,0.18207165130886077,-0.1594345435577228,-0.10051412687120997,0.0,0.28006581987581447,-0.015483848405855377,-0.0046333010410263276,0,28089.886751386774,50674.88815994314,9497.32504361802,3533.962312105479,14302.637622573438,48401.58029562887,6096.65383265628,3922.086976851144,49.082608452071,4.4860639004059,35.80662128908509,-10.982705260216147,1
MDG,Madagascar,D1,Low-SDI household-energy domain,0.6109217124199412,0.19283739150006604,0.0,0.0,0.0,0.1962408960799928,D1,Low-SDI household-energy domain,0.6312473660025335,0.18772587213034256,0.0,0.0,0.0,0.18102676186712383,D1,Low-SDI household-energy domain,0.5885914668073003,0.26343597870604596,0.0,0.0,0.0,0.1479725544866537,D1,Low-SDI household-energy domain,0.580218540982769,0.20316988388331428,0.0,0.0,0.036570017574819716,0.180041557559097,-0.03070317143717216,0.010332492383248237,0.0,0.0,0.036570017574819716,-0.01619933852089578,0,27523.26000283293,34302.48374957575,9510.60435786459,3802.0663693427887,10880.43729404419,27746.61088862665,4778.22959012329,3294.057890695269,60.4682101868591,19.11194801172433,49.758927925836424,13.361378505744812,1
MWI,Malawi,D1,Low-SDI household-energy domain,0.4306958912296366,0.40560804154638547,0.0,0.0,0.0,0.16369606722397798,D1,Low-SDI household-energy domain,0.5362907074445279,0.317508453122355,0.0,0.0,0.0,0.14620083943311715,D1,Low-SDI household-energy domain,0.45448205541198333,0.3873464284533764,0.0,0.0,0.0,0.1581715161346402,D1,Low-SDI household-energy domain,0.4820386169139966,0.2576239964918695,0.0,0.08007611599987177,0.0,0.18026127059426222,0.05134272568435999,-0.14798404505451596,0.0,0.08007611599987177,0.0,0.01656520337028425,2,26182.208070993867,39633.842824061285,8953.376729187159,7803.529125263749,8843.57258955434,29524.274965082248,3808.2372009032097,4980.791901049051,66.2229687978389,25.507412702463526,57.46591128586472,36.17257242080573,3
MUS,Mauritius,D5,Warm-humid climate domain,0.22029808496459993,0.2108820866611244,0.0,0.05328291617841577,0.3016638508141705,0.21387306138168927,D5,Warm-humid climate domain,0.025069502092825716,0.25405801333134903,0.0,0.0325216714671849,0.46909265118401183,0.2192581619246285,D5,Warm-humid climate domain,0.0,0.18124892802810771,0.0,0.11917891872432178,0.49931143639627,0.20026071685130034,D5,Warm-humid climate domain,0.0,0.05660648241734335,0.0,0.13617500984143507,0.6157198121624535,0.19149869557876814,-0.22029808496459993,-0.15427560424378106,0.0,0.0828920936630193,0.314055961348283,-0.022374365802921126,3,13344.44940668581,13371.43167623018,2918.99892681595,1340.55407179061,8532.69450114996,8831.83253971697,2287.64957152808,1285.131727975173,36.05809995521489,33.949985659224964,21.62896839350837,4.134286335903486,2
MOZ,Mozambique,D1,Low-SDI household-energy domain,0.49718212059232986,0.37753002067949776,0.0,0.0,0.0,0.12528785872817236,D1,Low-SDI household-energy domain,0.6037282040664451,0.2868837488771049,0.0,0.0,0.0,0.10938804705645018,D1,Low-SDI household-energy domain,0.5087134050566423,0.3697217899563359,0.0,0.0,0.0,0.1215648049870216,D1,Low-SDI household-energy domain,0.49927807211726183,0.3161158486621019,0.0,0.0,0.020496270263677563,0.16410980895695876,0.0020959515249319716,-0.06141417201739585,0.0,0.0,0.020496270263677563,0.0388219502287864,0,22582.15513061086,37076.73087661178,7862.936629454261,2145.9335995470938,6796.73260683972,32350.01955355194,3681.53635289196,1770.9930245751575,69.90219681191311,12.74845762100745,53.17860837004504,17.472142430272246,1
RWA,Rwanda,D1,Low-SDI household-energy domain,0.5976876451477137,0.18787080363781558,0.20607030298819878,0.008371248226271855,0.0,0.0,D1,Low-SDI household-energy domain,0.4665295532430101,0.2916777636822609,0.24179268307472895,0.0,0.0,0.0,D1,Low-SDI household-energy domain,0.5190848061661059,0.17304094859776573,0.21429342289107478,0.09358082234505354,0.0,0.0,D1,Low-SDI household-energy domain,0.5605150784132314,0.026369261319408626,0.19892891556353798,0.2141867447038219,0.0,0.0,-0.037172566734482215,-0.16150154231840697,-0.0071413874246608056,0.20581549647755004,0.0,0.0,0,37940.86194361751,41171.62657391664,11820.72702026557,3028.846093185605,10106.528353431631,28665.54258921883,4228.176717516139,1828.691939170403,73.36241762654058,30.375491631950148,64.23082344878355,39.62413794201519,1
SYC,Seychelles,D5,Warm-humid climate domain,0.26337705007707635,0.07614190591121939,0.0,0.0,0.47308368825172814,0.18739735575997613,D5,Warm-humid climate domain,0.041072761810942056,0.11609405142533956,0.0,0.0,0.6575685292444624,0.18526465751925608,D5,Warm-humid climate domain,0.03562876215125473,0.06451471630010473,0.0,0.0,0.7151306219016741,0.18472589964696648,D5,Warm-humid climate domain,0.0,0.0,0.0,0.0,0.8428904926710672,0.15710950732893283,-0.26337705007707635,-0.07614190591121939,0.0,0.0,0.36980680441933905,-0.03028784843104329,3,15176.41568029022,17568.74223430415,3990.38827901289,1631.920023752688,10269.11516278566,16057.31519985962,3221.0287922570506,1476.5309124623393,32.33504287759939,8.60293249390026,19.28031642439962,9.521858242355714,2
SOM,Somalia,D1,Low-SDI household-energy domain,0.49714143011233497,0.480543880092664,0.0,0.0,0.0,0.022314689795001102,D2,Low-SDI high-PM dry domain,0.4118368903308148,0.5619465782393879,0.0,0.0,0.0,0.026216531429797407,D2,Low-SDI high-PM dry domain,0.40138706596659507,0.5419098863226443,0.0,0.0,0.0,0.05670304771076067,D2,Low-SDI high-PM dry domain,0.44632362782699886,0.4857778171297928,0.0,0.0,0.0007742527775657197,0.06712430226564267,-0.05081780228533611,0.005233937037128766,0.0,0.0,0.0007742527775657197,0.044809612470641566,2,21958.50973995079,43911.166821437866,7843.14301271544,5940.101446306894,11679.651580832651,29770.95273586944,5044.39902257959,4007.874810043152,46.81036318424209,32.20186369236956,35.683959677880125,32.5285124122763,3
TZA,United Republic of Tanzania,D1,Low-SDI household-energy domain,0.543429563190076,0.30663273366944693,0.0,0.0,0.0,0.14993770314047705,D1,Low-SDI household-energy domain,0.444549333476182,0.3998915697381249,0.0,0.0,0.0,0.15555909678569318,D1,Low-SDI household-energy domain,0.45230479506115645,0.325277584560875,0.0,0.08996183679980174,0.0,0.1324557835781668,D1,Low-SDI household-energy domain,0.4812244801867242,0.1739110043248295,0.0,0.2014040714148581,0.0,0.1434604440735883,-0.06220508300335176,-0.13272172934461743,0.0,0.2014040714148581,0.0,-0.0064772590668887575,0,30885.04651893184,44175.72931748452,10193.57884829242,3657.371878946188,10169.993961330589,30649.969133519626,4357.006257957611,2748.053258640871,67.07146302953888,30.61808009270708,57.25734481675712,24.862624048154565,1
UGA,Uganda,D1,Low-SDI household-energy domain,0.7507663152858158,0.1624799671955355,0.08675371751864883,0.0,0.0,0.0,D1,Low-SDI household-energy domain,0.6243390036841994,0.2511985868606932,0.12446240945510743,0.0,0.0,0.0,D1,Low-SDI household-energy domain,0.6780328301232162,0.10295841266125391,0.1043883108614572,0.11462044635407251,0.0,0.0,D1,Low-SDI household-energy domain,0.631156245849082,0.02909036800431182,0.09670811344738052,0.24304527269922546,0.0,0.0,-0.1196100694367338,-0.13338959919122367,0.009954395928731694,0.24304527269922546,0.0,0.0,0,25409.34060615056,35954.16629811563,8625.22165771009,2074.374274191381,8611.93386057941,26225.10365993082,3588.8349291698,1654.627008989486,66.10721232767915,27.05962518367368,58.39138897999522,20.234885788174275,1
ZMB,Zambia,D2,Low-SDI high-PM dry domain,0.3295166850634717,0.47422650946814826,0.0,0.0,0.0,0.19625680546838004,D2,Low-SDI high-PM dry domain,0.3931034303537084,0.4114670414001619,0.0,0.021069777078581892,0.0,0.1743597511675477,D1,Low-SDI household-energy domain,0.3701357793667088,0.346142669613262,0.0,0.11594448309313679,0.0,0.16777706792689248,D1,Low-SDI household-energy domain,0.34191903720693284,0.24055417808955312,0.0,0.22234636175809136,0.0,0.1951804229454227,0.012402352143461137,-0.23367233137859514,0.0,0.22234636175809136,0.0,-0.001076382522957331,2,24605.74051373703,30850.328660072963,7599.158614736,2228.0080383910595,6219.711193596289,20877.89641587281,2715.1936192999,1573.2450389239416,74.72251977084812,32.325205848152436,64.26981252852521,29.38782033928165,3
BWA,Botswana,D2,Low-SDI high-PM dry domain,0.0,0.5716485954148923,0.0,0.010459648756963017,0.13917966550433922,0.2787120903238055,D2,Low-SDI high-PM dry domain,0.0,0.3921013173473473,0.0,0.09715009723657685,0.2356334110916634,0.2751151743244124,D4,Hot-dry PM2.5 domain,0.0,0.2793721968921946,0.0,0.28984167298657576,0.1790630083844178,0.25172312173681194,D4,Hot-dry PM2.5 domain,0.0,0.2084218929948773,0.0,0.33221036938097487,0.15675074348956405,0.3026169941345838,0.0,-0.36322670242001504,0.0,0.32175072062401183,0.017571077985224837,0.02390490381077831,2,15682.445938624487,37781.11286955958,6721.815563241559,2627.8551846587893,7123.59825240792,32489.40064347862,4014.66941365644,2052.2891437886,54.575974434809794,14.006237043230454,40.27403198012789,21.90250224709102,3
LSO,Lesotho,D3,Cold-dry PM2.5 domain,0.3038788080525571,0.1938717551681415,0.4527312043168885,0.0,0.0,0.04951823246241298,D3,Cold-dry PM2.5 domain,0.37320910162327814,0.1314293865945099,0.44405569775920467,0.0,0.0,0.051305814023007296,D3,Cold-dry PM2.5 domain,0.23632944427030358,0.24269060745877438,0.4043402375198517,0.041360319273638944,0.0,0.07527939147743154,D3,Cold-dry PM2.5 domain,0.24127138356835137,0.18409449368210343,0.35801238861112733,0.07139577835037592,0.0,0.145225955788042,-0.06260742448420575,-0.00977726148603808,-0.09471881570576118,0.07139577835037592,0.0,0.09570772332562903,5,20565.26657446337,37155.37146981477,7834.47739404142,2296.819486465613,16716.94903820866,33106.44387116468,6309.52221555854,2292.7776201466536,18.712704366464695,10.897287359754856,19.464670095834318,0.17597666437335313,4
NAM,Namibia,D2,Low-SDI high-PM dry domain,0.0,0.5809896899553808,0.0,0.011823850066134605,0.1185248177688224,0.288661642209662,D2,Low-SDI high-PM dry domain,0.0,0.5240570983221703,0.0,0.12201990232434151,0.05213252549039621,0.3017904738630919,D2,Low-SDI high-PM dry domain,0.0,0.43086979534401215,0.0,0.2332663899434728,0.07004351352494695,0.2658203011875682,D2,Low-SDI high-PM dry domain,0.0,0.3595315417440834,0.0,0.2939191898618335,0.034236311508469404,0.3123129568856137,0.0,-0.2214581482112974,0.0,0.2820953397956989,-0.084288506260353,0.023651314675951718,2,24466.068259780248,40641.66562675902,8890.0197180946,4943.433438495606,7783.113785130109,36053.31238078744,5039.14425558324,4988.504482281837,68.1881301789517,11.28977657586589,43.316838259349986,-0.9117356255927843,3
ZAF,South Africa,D2,Low-SDI high-PM dry domain,0.038379685187576666,0.34105660317537906,0.0,0.19467368138053262,0.153581050169841,0.2723089800866707,D4,Hot-dry PM2.5 domain,0.22106038952237406,0.12460465896038485,0.0,0.3399242115190342,0.06643071378598134,0.24798002621222556,D4,Hot-dry PM2.5 domain,0.0,0.212350132696279,0.07076520072192859,0.3449688341536159,0.18108079071414054,0.19083504171403604,D4,Hot-dry PM2.5 domain,0.0,0.1670732567150157,0.0,0.4297582756720952,0.14685777979723594,0.25631068781565314,-0.038379685187576666,-0.17398334646036337,0.0,0.23508459429156256,-0.006723270372605061,-0.015998292271017567,1,18523.16837251828,37144.09369791221,7334.16834584484,4020.908981281004,9965.14925982399,36401.91908284925,5956.008389397,4557.322528226292,46.20170232535009,1.9980959048266627,18.790950677163462,-13.340604063472098,5
SWZ,Eswatini,D2,Low-SDI high-PM dry domain,0.2979045134316317,0.35923400992863447,0.0,0.059155347784938875,0.06539943292072593,0.218306695934069,D1,Low-SDI household-energy domain,0.397739814496877,0.15778633341908122,0.0,0.1796450966540478,0.06699959701778217,0.19782915841221174,D2,Low-SDI high-PM dry domain,0.173196679449975,0.28200006623706075,0.0,0.16956936202429057,0.1673265931972175,0.2079072990914561,D2,Low-SDI high-PM dry domain,0.03290826865148985,0.3085053712097326,0.0,0.12181569546165752,0.29307623263470506,0.243694432042415,-0.26499624478014183,-0.050728638718901875,0.0,0.06266034767671864,0.22767679971397914,0.025387736108345993,2,22529.40064962535,37717.34991038624,7909.15489766245,1351.873889769182,7333.211689709799,29699.31181958217,4294.40949553402,962.0581191695017,67.45048035784411,21.25822230314262,45.703307735150915,28.835217067935027,3
ZWE,Zimbabwe,D2,Low-SDI high-PM dry domain,0.1774450382653999,0.4899230435996123,0.0,0.007405447965372142,0.05048986715277275,0.274736603016843,D1,Low-SDI household-energy domain,0.3655498708539969,0.2661518973127636,0.0,0.12515827746196162,0.0,0.24313995437127786,D2,Low-SDI high-PM dry domain,0.295247374974801,0.3920962408337088,0.0,0.09861529276107715,0.0,0.21404109143041303,D2,Low-SDI high-PM dry domain,0.24056083147376434,0.3742376161344392,0.0,0.12023303605235416,0.0,0.26496851633944224,0.06311579320836444,-0.11568542746517313,0.0,0.11282758808698203,-0.05048986715277275,-0.009768086677400756,2,15325.94781363357,33882.95342114626,5776.05678125776,2850.018264319398,10242.88233505578,32905.86766230439,4869.63027586593,3091.4316651422787,33.16640210699416,2.883708945608255,15.692825394878678,-8.470591358842809,3
BEN,Benin,D1,Low-SDI household-energy domain,0.5750137048524646,0.35282232026841603,0.0,0.07216397487911949,0.0,0.0,D1,Low-SDI household-energy domain,0.5310202638830489,0.35371821335001613,0.0,0.115261522766935,0.0,0.0,D1,Low-SDI household-energy domain,0.5914202711330009,0.2566853201604254,0.0,0.12738800100249179,0.02450640770408197,0.0,D1,Low-SDI household-energy domain,0.5604710033344853,0.1597621248736695,0.0,0.2797668717918451,0.0,0.0,-0.014542701517979317,-0.19306019539474653,0.0,0.20760289691272563,0.0,0.0,0,20249.19943065071,34255.413490896506,7467.5814020156495,2806.667805419609,8590.05600133257,32461.34262037903,4135.5942965310105,2666.7594800403026,57.57829325178152,5.237335322179828,44.619361023440185,4.984855176275111,1
BFA,Burkina Faso,D2,Low-SDI high-PM dry domain,0.23939108760804065,0.7494696164996147,0.0,0.0,0.0,0.01113929589234464,D2,Low-SDI high-PM dry domain,0.21099011836444792,0.7531391931662025,0.0,0.0,0.023001472351801822,0.012869216117547653,D2,Low-SDI high-PM dry domain,0.20267447426288004,0.7127725243352409,0.0,0.0,0.08455300140187907,0.0,D2,Low-SDI high-PM dry domain,0.09105236857323373,0.7319763586160372,0.0,0.0,0.1552600074446806,0.021711265366048525,-0.14833871903480692,-0.017493257883577584,0.0,0.0,0.1552600074446806,0.010571969473703886,2,22153.61267422212,34059.82259642628,7725.70980475087,2523.339607038872,7131.39903429697,33848.52460278419,4001.81553565808,2381.3497663431176,67.8093178789072,0.6203731479924363,48.20132212062648,5.6270602775652145,3
CMR,Cameroon,D1,Low-SDI household-energy domain,0.5204294582910318,0.27767768974778273,0.0,0.2018928519611855,0.0,0.0,D1,Low-SDI household-energy domain,0.4870231350125474,0.26637963063238573,0.012809336347307883,0.23378789800775895,0.0,0.0,D1,Low-SDI household-energy domain,0.4933759620203466,0.21808923155273047,0.0,0.2885348064269229,0.0,0.0,D1,Low-SDI household-energy domain,0.46030603612146365,0.1434502480768821,0.0,0.3962437158016543,0.0,0.0,-0.060123422169568175,-0.13422744167090064,0.0,0.1943508638404688,0.0,0.0,0,18067.67226971165,32608.23480607948,6571.96108472602,1669.1790750961427,7348.07034161533,29319.12841571203,3581.59269217404,2266.189701348999,59.330287643453026,10.086735482394854,45.50191874236648,-35.766721208056666,1
CPV,Cabo Verde,D2,Low-SDI high-PM dry domain,0.3207077003170556,0.4972344148882606,0.0,0.0,0.0,0.18205788479468385,D2,Low-SDI high-PM dry domain,0.29545939860976966,0.41394261755289,0.0,0.11053870191259615,0.0,0.18005928192474419,D2,Low-SDI high-PM dry domain,0.14720931798727843,0.41167544073837053,0.0,0.0,0.20575535118985636,0.2353598900844947,D2,Low-SDI high-PM dry domain,0.16757691438893843,0.2751952361990543,0.0,0.20610350906103253,0.13767756979860782,0.21344677055236702,-0.15313078592811716,-0.2220391786892063,0.0,0.20610350906103253,0.13767756979860782,0.03138888575768317,2,14318.113181144328,31951.69479560736,6512.199180184581,2636.0856527664737,4830.36235071415,38154.97656973237,4950.50594104344,3148.5719336396446,66.26397424295189,-19.41456255703162,23.981042285885316,-19.441184710190875,3
TCD,Chad,D2,Low-SDI high-PM dry domain,0.19221164790046527,0.8029217101108934,0.0,0.0,0.0,0.004866641988641348,D2,Low-SDI high-PM dry domain,0.1893315971347098,0.7919469490191654,0.0,0.0,0.0,0.01872145384612477,D2,Low-SDI high-PM dry domain,0.15736893451907838,0.7742280935944856,0.0,0.0,0.05394104949750423,0.01446192238893166,D2,Low-SDI high-PM dry domain,0.06197722488881597,0.8169706673026891,0.0,0.0,0.09021383951558501,0.030838268292910004,-0.1302344230116493,0.014048957191795663,0.0,0.0,0.09021383951558501,0.025971626304268657,2,21931.49584911416,38177.99257283831,8476.73733653735,3300.130545515517,13470.30073356452,39223.32849171517,5891.52427968814,3978.4325913334415,38.580109508998206,-2.7380588879378696,30.49773697370738,-20.553794356397685,3
CIV,Côte d'Ivoire,D1,Low-SDI household-energy domain,0.596618827489791,0.24126002684400727,0.0,0.0,0.1621211456662018,0.0,D1,Low-SDI household-energy domain,0.6344048817008676,0.1661821159421035,0.0,0.11165416869550975,0.07588968228775898,0.011869151373760095,D1,Low-SDI household-energy domain,0.6402657355069004,0.14964639789542997,0.0,0.03593270044799367,0.17415516614967597,0.0,D1,Low-SDI household-energy domain,0.49328161279117044,0.16002156570955017,0.0,0.08866840203346342,0.24749012067535864,0.01053829879045737,-0.10333721469862056,-0.0812384611344571,0.0,0.08866840203346342,0.08536897500915683,0.01053829879045737,0,19857.3951012742,33612.91083193763,6701.404129230131,2542.001607895453,7320.20796514121,29244.95664551745,3444.69419712826,2664.556779598419,63.136111620846535,12.994870358772761,48.5974262900633,-4.821207481628238,1
GMB,Gambia,D2,Low-SDI high-PM dry domain,0.23271301831275643,0.645100574877138,0.0,0.01009727377772393,0.09957886249329978,0.012510270539081787,D2,Low-SDI high-PM dry domain,0.2949881745181881,0.5350856505950072,0.0,0.11557169574038427,0.041147642978939185,0.013206836167481294,D2,Low-SDI high-PM dry domain,0.3653450377176104,0.4173903987501125,0.0,0.17632008781858252,0.03780140386431873,0.003143071849375852,D2,Low-SDI high-PM dry domain,0.35127015646511567,0.3550903288485074,0.0,0.2828805829835399,0.0,0.010758931702837073,0.11855713815235924,-0.2900102460286306,0.0,0.27278330920581595,-0.09957886249329978,-0.001751338836244714,2,22174.21267870577,39113.47673681462,7861.1866711466,1588.9755999785173,8319.070825546709,36724.32934168832,4470.461475688569,1472.103120854049,62.48312873116962,6.108246043179219,43.13248542873583,7.355209175398818,3
GHA,Ghana,D1,Low-SDI household-energy domain,0.6054756773752107,0.15905091596500193,0.0,0.23547340665978753,0.0,0.0,D1,Low-SDI household-energy domain,0.5621186064053678,0.13467370573660456,0.0,0.3032076878580278,0.0,0.0,D1,Low-SDI household-energy domain,0.608037656785172,0.03931515451732767,0.0,0.2871213533445154,0.06552583535298484,0.0,D1,Low-SDI household-energy domain,0.5096182693195969,0.0027364580569375243,0.0,0.37070658621395974,0.11693868640950575,0.0,-0.09585740805561382,-0.1563144579080644,0.0,0.13523317955417222,0.11693868640950575,0.0,0,17716.73231149542,35046.74872106232,6427.56230219763,2140.8628857227736,6329.25139100965,36129.91053003382,4330.42020627646,2475.373435113436,64.27528914627815,-3.090619953344035,32.62733206341916,-15.625033794620085,1
GIN,Guinea,D1,Low-SDI household-energy domain,0.6255428640709567,0.3529251169379112,0.0,0.0,0.02153201899113217,0.0,D1,Low-SDI household-energy domain,0.6274839011179932,0.31734589471747887,0.0,0.017418343873505108,0.03775186029102282,0.0,D1,Low-SDI household-energy domain,0.6801526034339239,0.22703893651213183,0.0,0.08149681114007482,0.011311648913869519,0.0,D1,Low-SDI household-energy domain,0.603251963540595,0.20410751477316805,0.0,0.1436200428173703,0.04902047886886654,0.0,-0.022290900530361757,-0.14881760216474313,0.0,0.1436200428173703,0.02748845987773437,0.0,0,24865.28311696717,37461.48875211217,8994.406575123701,3594.5847558747787,10792.60866961379,39673.73884747178,5331.93788657541,3762.4106558344047,56.59567349848792,-5.9053982344331635,40.71940330869378,-4.6688536050051725,1
GNB,Guinea-Bissau,D2,Low-SDI high-PM dry domain,0.3985897819276472,0.5474933774971128,0.0,0.0,0.05391684057523985,0.0,D2,Low-SDI high-PM dry domain,0.425213994658882,0.48162008866995865,0.0,0.04063615465981387,0.05252976201134555,0.0,D1,Low-SDI household-energy domain,0.48945179435377534,0.3834223842137996,0.0,0.08423791507029443,0.04288790636213065,0.0,D1,Low-SDI household-energy domain,0.45804611527241523,0.33197471174707477,0.0,0.1756801780353446,0.03429899494516549,0.0,0.05945633334476802,-0.21551866575003803,0.0,0.1756801780353446,-0.019617845630074363,0.0,2,21325.72360012659,36102.16343725504,7682.28916433764,1894.9380169722087,8720.49487280476,33211.91669206746,4269.0254874974,1820.9595287610528,59.10809388548487,8.005743894575126,44.430294197791085,3.904005700902087,3
LBR,Liberia,D1,Low-SDI household-energy domain,0.8733939696805743,0.06139228014930238,0.0,0.0,0.06521375017012333,0.0,D1,Low-SDI household-energy domain,0.9491372622509621,0.029223377582253234,0.01660223899489765,0.005037121171887038,0.0,0.0,D1,Low-SDI household-energy domain,0.9376478734338458,0.0,0.0,0.0016221613265719446,0.06072996523958217,0.0,D1,Low-SDI household-energy domain,0.840497010723783,0.0,0.0,0.07831722083045346,0.08118576844576356,0.0,-0.032896958956791233,-0.06139228014930238,0.0,0.07831722083045346,0.015972018275640223,0.0,0,28661.726886333898,34433.8925045645,9177.06687975396,2429.015046271115,9487.48922817474,33015.57046396792,4203.878911861711,2382.5182882581635,66.89840334533913,4.118970983046931,54.19147569757694,1.9142227251465815,1
MLI,Mali,D2,Low-SDI high-PM dry domain,0.2227386480565064,0.757220569432284,0.0,0.0,0.0,0.020040782511209602,D2,Low-SDI high-PM dry domain,0.21226800541666893,0.7490065772374431,0.0,0.0,0.0,0.038725417345888066,D2,Low-SDI high-PM dry domain,0.19452476130530733,0.7283975341859276,0.0,0.0,0.0770777045087651,0.0,D2,Low-SDI high-PM dry domain,0.09014410374299266,0.7449555181617942,0.0,0.0,0.13131791619213987,0.03358246190307324,-0.13259454431351375,-0.012265051270489824,0.0,0.0,0.13131791619213987,0.01354167939186364,2,16406.00841453432,27350.22221214955,6100.889393643471,2661.334270614519,8088.13538489103,25589.70252156935,3778.53766247052,2516.7148187941,50.70016313215082,6.4369483981674565,38.06578977800538,5.434095724736798,3
MRT,Mauritania,D2,Low-SDI high-PM dry domain,0.0,0.7440569087412131,0.0,0.16981801164614696,0.018893212279746274,0.06723186733289356,D2,Low-SDI high-PM dry domain,0.0,0.6916043788701469,0.0,0.23588574663522807,0.016512280129435893,0.05599759436518909,D2,Low-SDI high-PM dry domain,0.0,0.6512512151579277,0.0,0.23139819099318198,0.07276391950475902,0.04458667434413123,D2,Low-SDI high-PM dry domain,0.0,0.5420567578052554,0.0,0.37468507961848513,0.013163113210148287,0.07009504936611125,0.0,-0.2020001509359577,0.0,0.20486706797233817,-0.005730099069597988,0.0028631820332176844,2,21158.10118699267,38207.5167958763,7908.80872245356,2128.179352903971,8251.15136725873,33276.19520594201,4309.9919307713,1644.1385637436742,61.00240142375689,12.906679113117667,45.50390479750779,22.74436073725681,3
NER,Niger,D2,Low-SDI high-PM dry domain,0.03134454173658141,0.9565897690733777,0.0,0.0,0.0,0.01206568919004095,D2,Low-SDI high-PM dry domain,0.013240999647062315,0.9623874544659735,0.0,0.0,0.0,0.024371545886964014,D2,Low-SDI high-PM dry domain,0.0434520536358284,0.9452346102931544,0.0,0.0,0.011313336071017222,0.0,D2,Low-SDI high-PM dry domain,0.0,0.9256672657461267,0.0,0.04319292777733793,0.020605809247952654,0.010533997228582654,-0.03134454173658141,-0.030922503327250994,0.0,0.04319292777733793,0.020605809247952654,-0.0015316919614582949,2,26015.344673559488,37392.84496590321,9008.73494173656,2148.330326668406,11958.87798295491,35729.99924747103,5252.85444484648,2369.12715324028,54.03144516048165,4.446962299735291,41.69154183335404,-10.277601346078006,3
